133,158,160,33,144,153
"[0.3814231753349304, 0.5045612454414368]","[0.34847503900527954, 0.49636560678482056]","[0.31432676315307617, 0.49819889664649963]","[0.2875891923904419, 0.5062359571456909]","[0.3169570565223694, 0.5106144547462463]","[0.35117533802986145, 0.5095278024673462]"
"[0.3817540109157562, 0.504523754119873]","[0.348981648683548, 0.49662843346595764]","[0.31514209508895874, 0.49849066138267517]","[0.2882738411426544, 0.5064305663108826]","[0.31749534606933594, 0.5106812715530396]","[0.3515884578227997, 0.5095669627189636]"
"[0.38176876306533813, 0.504166841506958]","[0.3490809202194214, 0.4964554011821747]","[0.31536826491355896, 0.49827641248703003]","[0.28851979970932007, 0.5060428380966187]","[0.3176872432231903, 0.5102149248123169]","[0.3517337739467621, 0.5091180205345154]"
"[0.3823269307613373, 0.504325270652771]","[0.349922776222229, 0.4965451955795288]","[0.31642311811447144, 0.49831423163414]","[0.2896084189414978, 0.5060749650001526]","[0.31862354278564453, 0.5102561712265015]","[0.3524370789527893, 0.509219229221344]"
"[0.38180091977119446, 0.5047075748443604]","[0.3495160937309265, 0.4969502091407776]","[0.31605246663093567, 0.4987253248691559]","[0.289354145526886, 0.5065546631813049]","[0.3182486295700073, 0.5107431411743164]","[0.3519773483276367, 0.5096728801727295]"
"[0.38255244493484497, 0.5050914287567139]","[0.3506520390510559, 0.49802926182746887]","[0.31751134991645813, 0.499622642993927]","[0.2904599905014038, 0.5067578554153442]","[0.3193175792694092, 0.5107923746109009]","[0.3529394268989563, 0.5098165273666382]"
"[0.3809056580066681, 0.5059390068054199]","[0.3484802842140198, 0.49946945905685425]","[0.31519997119903564, 0.501266598701477]","[0.2878144383430481, 0.5084205865859985]","[0.31665343046188354, 0.5123214721679688]","[0.3507615327835083, 0.5111187100410461]"
"[0.3804548382759094, 0.5057359337806702]","[0.34768542647361755, 0.5000566244125366]","[0.31428593397140503, 0.5020936727523804]","[0.2867414057254791, 0.5089156031608582]","[0.3162458837032318, 0.5124749541282654]","[0.35053855180740356, 0.5110023617744446]"
"[0.38009142875671387, 0.5063105225563049]","[0.34740686416625977, 0.4998849034309387]","[0.31402525305747986, 0.5018516778945923]","[0.2866992950439453, 0.509209156036377]","[0.31573840975761414, 0.5130091905593872]","[0.3499339818954468, 0.5116258859634399]"
"[0.37913668155670166, 0.5066986680030823]","[0.3458586633205414, 0.4999331831932068]","[0.31202107667922974, 0.5020759105682373]","[0.28484034538269043, 0.5097783207893372]","[0.31428763270378113, 0.5135392546653748]","[0.34877651929855347, 0.5120472311973572]"
"[0.379207044839859, 0.5056750774383545]","[0.34557217359542847, 0.4981236755847931]","[0.3110405504703522, 0.4999341368675232]","[0.2836645245552063, 0.5078099370002747]","[0.31323838233947754, 0.5122187733650208]","[0.3482525944709778, 0.5109846591949463]"
"[0.37904542684555054, 0.505102276802063]","[0.3458373546600342, 0.4984108805656433]","[0.3119776248931885, 0.5004404783248901]","[0.2847471833229065, 0.5078433752059937]","[0.3141891062259674, 0.5116564035415649]","[0.348694384098053, 0.5103258490562439]"
"[0.37937477231025696, 0.5046074390411377]","[0.3463016450405121, 0.4978475272655487]","[0.3123033940792084, 0.4997301399707794]","[0.28488248586654663, 0.5070912837982178]","[0.31467580795288086, 0.5109901428222656]","[0.3491436839103699, 0.5096483826637268]"
"[0.3801354467868805, 0.5044452548027039]","[0.3469957113265991, 0.4977891445159912]","[0.3129561245441437, 0.4997336268424988]","[0.28526628017425537, 0.5070343017578125]","[0.31535154581069946, 0.5108118057250977]","[0.34991300106048584, 0.5094282627105713]"
"[0.379388689994812, 0.5042833685874939]","[0.3457501530647278, 0.4974643886089325]","[0.3113911747932434, 0.49947792291641235]","[0.2837461233139038, 0.506998598575592]","[0.3141224980354309, 0.5108973383903503]","[0.34901905059814453, 0.5094171762466431]"
"[0.3789290487766266, 0.5043749809265137]","[0.3455356955528259, 0.4973975718021393]","[0.31130877137184143, 0.4993647336959839]","[0.2837264835834503, 0.5069252252578735]","[0.31392306089401245, 0.5108848810195923]","[0.3486790060997009, 0.5094789266586304]"
"[0.37956199049949646, 0.5038099884986877]","[0.3460066020488739, 0.4964662790298462]","[0.3115216791629791, 0.4983440637588501]","[0.28385937213897705, 0.5059583783149719]","[0.31430405378341675, 0.5100794434547424]","[0.3492165207862854, 0.5087809562683105]"
"[0.378714919090271, 0.5029253959655762]","[0.3455582559108734, 0.495907723903656]","[0.3113260269165039, 0.4977123737335205]","[0.2835789918899536, 0.5051793456077576]","[0.31372010707855225, 0.5092310309410095]","[0.34848812222480774, 0.5079378485679626]"
"[0.3790585696697235, 0.5025910139083862]","[0.345825731754303, 0.49472200870513916]","[0.3111814260482788, 0.4963551461696625]","[0.28333592414855957, 0.5042189359664917]","[0.31354373693466187, 0.5085904598236084]","[0.3484703004360199, 0.5074709057807922]"
"[0.3778493404388428, 0.5042358040809631]","[0.34457486867904663, 0.4960927367210388]","[0.3100125789642334, 0.4976532459259033]","[0.28255897760391235, 0.5055057406425476]","[0.3124351501464844, 0.5100189447402954]","[0.3472459316253662, 0.5090034008026123]"
"[0.37767040729522705, 0.504496693611145]","[0.34442731738090515, 0.49662259221076965]","[0.31009164452552795, 0.4982907176017761]","[0.2827496826648712, 0.5061808824539185]","[0.3123844265937805, 0.5104892253875732]","[0.3470674157142639, 0.5094044804573059]"
"[0.3783329725265503, 0.5041939616203308]","[0.34514713287353516, 0.49654194712638855]","[0.3109813332557678, 0.498271644115448]","[0.2836187183856964, 0.506043016910553]","[0.3129633069038391, 0.510369062423706]","[0.3476429283618927, 0.5092782974243164]"
"[0.3778788149356842, 0.5035500526428223]","[0.3446185290813446, 0.49598777294158936]","[0.3103969693183899, 0.49768543243408203]","[0.2829945683479309, 0.5053870677947998]","[0.31247860193252563, 0.5096491575241089]","[0.3472210764884949, 0.5085338950157166]"
"[0.37797921895980835, 0.5033604502677917]","[0.34479254484176636, 0.4961022138595581]","[0.31074273586273193, 0.4978501796722412]","[0.2833075523376465, 0.5054301619529724]","[0.31278079748153687, 0.5095013380050659]","[0.34745365381240845, 0.5083222985267639]"
"[0.3783508539199829, 0.5028083324432373]","[0.3452029824256897, 0.49557700753211975]","[0.3110431432723999, 0.497189462184906]","[0.2832814157009125, 0.5045499801635742]","[0.3128308355808258, 0.5087518095970154]","[0.3476748764514923, 0.5076744556427002]"
"[0.3781433701515198, 0.5026358962059021]","[0.34518781304359436, 0.4956877827644348]","[0.31127581000328064, 0.4973160922527313]","[0.283663809299469, 0.5045126080513]","[0.3130757510662079, 0.5086362361907959]","[0.34771302342414856, 0.5075371861457825]"
"[0.37882402539253235, 0.5027362108230591]","[0.34579989314079285, 0.49592602252960205]","[0.31205427646636963, 0.4976901113986969]","[0.2845419645309448, 0.5048868060112]","[0.31383460760116577, 0.508868932723999]","[0.348367840051651, 0.5077446103096008]"
"[0.37969717383384705, 0.5029879212379456]","[0.3469395637512207, 0.4962756335735321]","[0.3133872151374817, 0.49815133213996887]","[0.2860844135284424, 0.5054625272750854]","[0.31542813777923584, 0.5091680288314819]","[0.3496853709220886, 0.5078995227813721]"
"[0.3784630596637726, 0.5025781989097595]","[0.3452266454696655, 0.49523234367370605]","[0.3111678957939148, 0.49694937467575073]","[0.2839835286140442, 0.5043240785598755]","[0.313301146030426, 0.5085545778274536]","[0.34790611267089844, 0.5074895024299622]"
"[0.37946760654449463, 0.5019319653511047]","[0.3465121388435364, 0.49472102522850037]","[0.31262052059173584, 0.49641546607017517]","[0.2854427695274353, 0.5037693381309509]","[0.3146037459373474, 0.507874071598053]","[0.3490535318851471, 0.5068179965019226]"
"[0.3793870210647583, 0.5024377107620239]","[0.3464251756668091, 0.4952271580696106]","[0.3126564621925354, 0.4969700872898102]","[0.285792738199234, 0.5043690204620361]","[0.31480565667152405, 0.5084735751152039]","[0.34911012649536133, 0.5073593258857727]"
"[0.3777983486652374, 0.5007666349411011]","[0.3440711200237274, 0.4931184649467468]","[0.3095604181289673, 0.49491244554519653]","[0.28263944387435913, 0.5025447010993958]","[0.31208336353302, 0.5069646239280701]","[0.34697234630584717, 0.505850613117218]"
"[0.3773753345012665, 0.5012622475624084]","[0.3439568281173706, 0.4937759041786194]","[0.30976882576942444, 0.4956781268119812]","[0.2824297547340393, 0.5034815073013306]","[0.3117850422859192, 0.5076714158058167]","[0.34649163484573364, 0.5065075159072876]"
"[0.3778934180736542, 0.5002910494804382]","[0.344623863697052, 0.49209582805633545]","[0.31013619899749756, 0.4937592148780823]","[0.282906174659729, 0.5016179084777832]","[0.3122287392616272, 0.5061396360397339]","[0.34691858291625977, 0.5052664279937744]"
"[0.3790099322795868, 0.4998331367969513]","[0.34582120180130005, 0.4915972650051117]","[0.31155210733413696, 0.49323293566703796]","[0.284438818693161, 0.5010685324668884]","[0.3135122060775757, 0.5056801438331604]","[0.34812048077583313, 0.504841685295105]"
"[0.37855857610702515, 0.49979326128959656]","[0.3456897735595703, 0.4920501112937927]","[0.3117351830005646, 0.49365976452827454]","[0.2846369445323944, 0.50123530626297]","[0.3135520815849304, 0.5056455135345459]","[0.34792760014533997, 0.5047490000724792]"
"[0.3783602714538574, 0.49996474385261536]","[0.34559184312820435, 0.49263858795166016]","[0.3118680417537689, 0.49427056312561035]","[0.2849130630493164, 0.5015770196914673]","[0.31383222341537476, 0.5058614611625671]","[0.3480222821235657, 0.5048761963844299]"
"[0.3783443868160248, 0.49986904859542847]","[0.3454211950302124, 0.49261876940727234]","[0.31151479482650757, 0.4942813217639923]","[0.28435075283050537, 0.5015714168548584]","[0.31359434127807617, 0.5058251023292542]","[0.3479668200016022, 0.5048174858093262]"
"[0.3783740997314453, 0.4999171793460846]","[0.3457031846046448, 0.4926522374153137]","[0.31203317642211914, 0.4942501485347748]","[0.28477999567985535, 0.5015408396720886]","[0.3137422800064087, 0.5057546496391296]","[0.34800106287002563, 0.5048259496688843]"
"[0.37843477725982666, 0.49982044100761414]","[0.34604907035827637, 0.4922446310520172]","[0.31238484382629395, 0.49367082118988037]","[0.28519755601882935, 0.5010032057762146]","[0.314012348651886, 0.5054442882537842]","[0.34815898537635803, 0.5046247243881226]"
"[0.37837982177734375, 0.499154269695282]","[0.34541189670562744, 0.4912835955619812]","[0.3111541271209717, 0.4925922453403473]","[0.2837406396865845, 0.49988794326782227]","[0.31321632862091064, 0.5045778155326843]","[0.34785196185112, 0.5038296580314636]"
"[0.3779570460319519, 0.4987805485725403]","[0.3451295793056488, 0.4906325936317444]","[0.3109002113342285, 0.49180829524993896]","[0.28352656960487366, 0.49909940361976624]","[0.312946617603302, 0.5039997100830078]","[0.3475407660007477, 0.5033670663833618]"
"[0.3779386878013611, 0.49836811423301697]","[0.34506362676620483, 0.4901610016822815]","[0.3108330965042114, 0.4912843704223633]","[0.28322210907936096, 0.49854353070259094]","[0.3127622902393341, 0.5034566521644592]","[0.34744998812675476, 0.5028973817825317]"
"[0.3757408857345581, 0.5001871585845947]","[0.3423088490962982, 0.492404043674469]","[0.30790045857429504, 0.49386030435562134]","[0.2798837423324585, 0.5013609528541565]","[0.3096756935119629, 0.5059542059898376]","[0.34473341703414917, 0.5050865411758423]"
"[0.37733888626098633, 0.5009623169898987]","[0.34423595666885376, 0.49348679184913635]","[0.310172975063324, 0.49503201246261597]","[0.2825852632522583, 0.5024200677871704]","[0.3119726777076721, 0.5067956447601318]","[0.3466663956642151, 0.5058354735374451]"
"[0.37737181782722473, 0.5005974769592285]","[0.34428107738494873, 0.4925055205821991]","[0.30976831912994385, 0.4937904179096222]","[0.2823184132575989, 0.5011841058731079]","[0.3116688132286072, 0.5060580968856812]","[0.34644830226898193, 0.5053335428237915]"
"[0.377987265586853, 0.49971145391464233]","[0.34518545866012573, 0.4918813407421112]","[0.3111543655395508, 0.4931603670120239]","[0.28388237953186035, 0.5004419684410095]","[0.3128775954246521, 0.505111575126648]","[0.3473435640335083, 0.504391610622406]"
"[0.37858110666275024, 0.4996146559715271]","[0.3452373743057251, 0.4912676513195038]","[0.31081441044807434, 0.4926001727581024]","[0.2835884392261505, 0.5002098083496094]","[0.3128981590270996, 0.505042552947998]","[0.34770524501800537, 0.5043190717697144]"
"[0.3783123791217804, 0.4994749426841736]","[0.3447601795196533, 0.4909258782863617]","[0.3100860118865967, 0.4921932816505432]","[0.2828921675682068, 0.49974846839904785]","[0.31245166063308716, 0.5046896934509277]","[0.3474019467830658, 0.5040398836135864]"
"[0.3783086836338043, 0.49998027086257935]","[0.3453032374382019, 0.4918173849582672]","[0.31111836433410645, 0.49305662512779236]","[0.28365644812583923, 0.5004585981369019]","[0.31302034854888916, 0.5051851272583008]","[0.3476639688014984, 0.5045292377471924]"
"[0.3782710134983063, 0.49981048703193665]","[0.34529462456703186, 0.4917590022087097]","[0.3111720085144043, 0.4930074214935303]","[0.28373682498931885, 0.5003613829612732]","[0.31300175189971924, 0.5050367116928101]","[0.34763872623443604, 0.5043643712997437]"
"[0.3789611756801605, 0.5001310706138611]","[0.3459920585155487, 0.4919634461402893]","[0.31195932626724243, 0.4932020306587219]","[0.2846371531486511, 0.5006343722343445]","[0.3136834502220154, 0.505359947681427]","[0.34824690222740173, 0.5047280192375183]"
"[0.3797297775745392, 0.5003089308738708]","[0.34681978821754456, 0.4923194646835327]","[0.31288254261016846, 0.4936164915561676]","[0.2856280207633972, 0.5009644031524658]","[0.3147100806236267, 0.505666971206665]","[0.34916606545448303, 0.5049553513526917]"
"[0.37956658005714417, 0.500550389289856]","[0.34658169746398926, 0.49243149161338806]","[0.31256452202796936, 0.49377989768981934]","[0.28543293476104736, 0.5012741684913635]","[0.314530611038208, 0.5060024261474609]","[0.3490120768547058, 0.5052508115768433]"
"[0.3795306086540222, 0.5007727742195129]","[0.3467799723148346, 0.49285101890563965]","[0.3128664493560791, 0.49413400888442993]","[0.2856092154979706, 0.5015090107917786]","[0.314535915851593, 0.5062626004219055]","[0.3489454686641693, 0.5055229067802429]"
"[0.37804752588272095, 0.5013904571533203]","[0.3448534309864044, 0.49406832456588745]","[0.3108986020088196, 0.4956100583076477]","[0.28324875235557556, 0.5029366612434387]","[0.3125818371772766, 0.5073133707046509]","[0.3473052978515625, 0.5063468217849731]"
"[0.3761390149593353, 0.5030381679534912]","[0.3432091176509857, 0.49625521898269653]","[0.30954980850219727, 0.4978159964084625]","[0.2814938426017761, 0.505057156085968]","[0.31068477034568787, 0.5092792510986328]","[0.3453480005264282, 0.5082252025604248]"
"[0.37622228264808655, 0.5024508237838745]","[0.3430291712284088, 0.4953930377960205]","[0.30894988775253296, 0.4970659017562866]","[0.2809988260269165, 0.5046055316925049]","[0.310390830039978, 0.5087873339653015]","[0.3452322781085968, 0.5076761841773987]"
"[0.375788152217865, 0.5021888613700867]","[0.3426836431026459, 0.4951527416706085]","[0.3086148202419281, 0.49683234095573425]","[0.28074583411216736, 0.5043482780456543]","[0.3102063238620758, 0.5084611177444458]","[0.3449578881263733, 0.5073344111442566]"
"[0.37565702199935913, 0.5026944875717163]","[0.3425763249397278, 0.49558112025260925]","[0.30849605798721313, 0.49722912907600403]","[0.28043437004089355, 0.5048605799674988]","[0.3098255693912506, 0.5090793371200562]","[0.3446538746356964, 0.5079534649848938]"
"[0.37587639689445496, 0.5020493865013123]","[0.3427982032299042, 0.49486151337623596]","[0.3086355924606323, 0.4964715242385864]","[0.2807806730270386, 0.5039992332458496]","[0.3101738393306732, 0.5082178711891174]","[0.3449324369430542, 0.5071529746055603]"
"[0.37615033984184265, 0.502194344997406]","[0.34345686435699463, 0.4951031804084778]","[0.30972105264663696, 0.49667972326278687]","[0.28202515840530396, 0.5041123032569885]","[0.31094515323638916, 0.5083348155021667]","[0.3453707993030548, 0.5073302984237671]"
"[0.37607842683792114, 0.50193852186203]","[0.34329408407211304, 0.49491626024246216]","[0.3094167411327362, 0.49633562564849854]","[0.28143933415412903, 0.5034686326980591]","[0.3107793927192688, 0.5078458189964294]","[0.3454134464263916, 0.5069108009338379]"
"[0.3765108585357666, 0.5016782879829407]","[0.3436424136161804, 0.49452832341194153]","[0.3098161816596985, 0.4959583580493927]","[0.2818531394004822, 0.5032666325569153]","[0.31086108088493347, 0.5076991319656372]","[0.3455634117126465, 0.5068247318267822]"
