463,385,387,263,373,380
"[0.499095618724823, 0.5019773244857788]","[0.5375769734382629, 0.4944548010826111]","[0.5708709955215454, 0.4953574538230896]","[0.595507025718689, 0.5025109648704529]","[0.569623589515686, 0.5072324275970459]","[0.5358484983444214, 0.5067328214645386]"
"[0.49821901321411133, 0.5021082758903503]","[0.5373445749282837, 0.49425745010375977]","[0.571117639541626, 0.49524348974227905]","[0.5956155061721802, 0.5025060176849365]","[0.5696766376495361, 0.5074378848075867]","[0.5355005264282227, 0.5069826245307922]"
"[0.4989021420478821, 0.5016135573387146]","[0.5378909111022949, 0.49405956268310547]","[0.5714731216430664, 0.4951392114162445]","[0.5958896279335022, 0.5024486780166626]","[0.5700010657310486, 0.5071843266487122]","[0.5359850525856018, 0.506596565246582]"
"[0.49865657091140747, 0.5018754005432129]","[0.5376216769218445, 0.4941086769104004]","[0.5713101625442505, 0.4950867295265198]","[0.5957871079444885, 0.5023871660232544]","[0.5698593854904175, 0.5072343945503235]","[0.5358228087425232, 0.5067236423492432]"
"[0.49738699197769165, 0.5006168484687805]","[0.5369462966918945, 0.4926723837852478]","[0.5711028575897217, 0.49387598037719727]","[0.5951321125030518, 0.501474916934967]","[0.5692470073699951, 0.5064176917076111]","[0.5349066853523254, 0.5058357119560242]"
"[0.4960137605667114, 0.5006718635559082]","[0.5351345539093018, 0.49269065260887146]","[0.5689558982849121, 0.49376577138900757]","[0.5932374000549316, 0.5014069080352783]","[0.567783534526825, 0.506391704082489]","[0.5336875915527344, 0.5059527158737183]"
"[0.49631521105766296, 0.500456690788269]","[0.5357964038848877, 0.4921185374259949]","[0.5698411464691162, 0.4933701157569885]","[0.5937975645065308, 0.5012857913970947]","[0.5680530667304993, 0.506263792514801]","[0.5339491367340088, 0.5057365298271179]"
"[0.4963796138763428, 0.5002385377883911]","[0.5357062816619873, 0.49204301834106445]","[0.569465160369873, 0.4933662414550781]","[0.5932677984237671, 0.5013134479522705]","[0.5677907466888428, 0.506275475025177]","[0.5338754653930664, 0.5056668519973755]"
"[0.49619272351264954, 0.5001461505889893]","[0.535359263420105, 0.4924909174442291]","[0.5689784288406372, 0.49380993843078613]","[0.5931034088134766, 0.5014790296554565]","[0.5673857927322388, 0.5061718225479126]","[0.5335198640823364, 0.5054996013641357]"
"[0.4962456524372101, 0.500087320804596]","[0.5352046489715576, 0.4926750063896179]","[0.5687597990036011, 0.49386489391326904]","[0.5929533243179321, 0.5012239217758179]","[0.5671559572219849, 0.5059436559677124]","[0.5333706140518188, 0.5053016543388367]"
"[0.4966866075992584, 0.5000625848770142]","[0.5356048345565796, 0.49277445673942566]","[0.5692036151885986, 0.49403855204582214]","[0.5933001637458801, 0.5014190077781677]","[0.5675455331802368, 0.5060858130455017]","[0.5337483882904053, 0.5054119825363159]"
"[0.4961165189743042, 0.5003177523612976]","[0.5350061655044556, 0.49318674206733704]","[0.5683493614196777, 0.49454134702682495]","[0.5925792455673218, 0.5020179152488708]","[0.566899836063385, 0.5065159797668457]","[0.5331549644470215, 0.5057685971260071]"
"[0.4956073462963104, 0.5005240440368652]","[0.5345552563667297, 0.4932827651500702]","[0.5679104328155518, 0.4946657717227936]","[0.5921587944030762, 0.5022741556167603]","[0.5663950443267822, 0.5068073272705078]","[0.5326677560806274, 0.5060193538665771]"
"[0.49723583459854126, 0.5002410411834717]","[0.5365192890167236, 0.49273133277893066]","[0.5702160596847534, 0.49411410093307495]","[0.594334602355957, 0.5017713904380798]","[0.5683643221855164, 0.5064228177070618]","[0.5344081521034241, 0.505628764629364]"
"[0.4960331916809082, 0.5001496076583862]","[0.5351670980453491, 0.4924537241458893]","[0.5687947869300842, 0.49387362599372864]","[0.5927733182907104, 0.5016520619392395]","[0.5669850707054138, 0.506384015083313]","[0.5331212282180786, 0.505600094795227]"
"[0.495903342962265, 0.5000959634780884]","[0.5349084138870239, 0.49262458086013794]","[0.5683410167694092, 0.4941757619380951]","[0.5921356081962585, 0.5020015835762024]","[0.5665614604949951, 0.5065114498138428]","[0.532805323600769, 0.5056388974189758]"
"[0.4962640404701233, 0.5009258389472961]","[0.5356287956237793, 0.49353617429733276]","[0.5693997144699097, 0.49491050839424133]","[0.5938406586647034, 0.5026653409004211]","[0.5680128931999207, 0.5071917176246643]","[0.5337778329849243, 0.5063982009887695]"
"[0.4969560503959656, 0.5010489821434021]","[0.536323070526123, 0.4935322403907776]","[0.5699613094329834, 0.49469029903411865]","[0.5943907499313354, 0.5021741986274719]","[0.5684064626693726, 0.506883442401886]","[0.5342592000961304, 0.5061981678009033]"
"[0.4968615472316742, 0.5014925003051758]","[0.5361785888671875, 0.4938954710960388]","[0.5700057148933411, 0.4952458143234253]","[0.5938810706138611, 0.502896249294281]","[0.5680450797080994, 0.5077201724052429]","[0.5340463519096375, 0.5069544911384583]"
"[0.49715399742126465, 0.5007474422454834]","[0.5365896224975586, 0.49343815445899963]","[0.5702050924301147, 0.49485474824905396]","[0.5945524573326111, 0.5024563670158386]","[0.5682865381240845, 0.5069595575332642]","[0.5342682003974915, 0.5060635209083557]"
"[0.49841398000717163, 0.5006042718887329]","[0.5381794571876526, 0.4925510585308075]","[0.5722704529762268, 0.493898868560791]","[0.5964047908782959, 0.5018594861030579]","[0.5702435374259949, 0.5066896080970764]","[0.5359008312225342, 0.5058808326721191]"
"[0.4983215928077698, 0.5007364153862]","[0.5380749702453613, 0.4925558269023895]","[0.5721697211265564, 0.49397167563438416]","[0.5959063172340393, 0.5019107460975647]","[0.5698778629302979, 0.506719708442688]","[0.5356441140174866, 0.5059103965759277]"
"[0.49781644344329834, 0.5010218620300293]","[0.5372254848480225, 0.49326202273368835]","[0.5709408521652222, 0.49460840225219727]","[0.5951127409934998, 0.5023776888847351]","[0.569053053855896, 0.5070246458053589]","[0.5349947214126587, 0.5062211751937866]"
"[0.49770253896713257, 0.5008603930473328]","[0.5371671915054321, 0.49322760105133057]","[0.5709095001220703, 0.4946039319038391]","[0.5951411724090576, 0.5023534893989563]","[0.5690187811851501, 0.5069554448127747]","[0.5348820090293884, 0.5061160922050476]"
"[0.49813777208328247, 0.5010938048362732]","[0.5376925468444824, 0.49333304166793823]","[0.5714718103408813, 0.49466052651405334]","[0.5958709716796875, 0.5024603009223938]","[0.5696645379066467, 0.5071240663528442]","[0.5354498624801636, 0.5063352584838867]"
"[0.4987151622772217, 0.5010247230529785]","[0.5380269885063171, 0.493198037147522]","[0.5718376636505127, 0.4944015145301819]","[0.5960840582847595, 0.5020893216133118]","[0.5699977278709412, 0.5069594979286194]","[0.535869836807251, 0.5062273144721985]"
"[0.49849066138267517, 0.5012158751487732]","[0.537925124168396, 0.49329423904418945]","[0.5717105269432068, 0.49455469846725464]","[0.5957289934158325, 0.5023455619812012]","[0.5696916580200195, 0.5072453022003174]","[0.5356020927429199, 0.5064857602119446]"
"[0.49852290749549866, 0.5015340447425842]","[0.538004994392395, 0.4940495491027832]","[0.5716943740844727, 0.49535930156707764]","[0.5958808660507202, 0.5030683279037476]","[0.5697545409202576, 0.5078710913658142]","[0.5356295704841614, 0.5070030689239502]"
"[0.49673983454704285, 0.5015688538551331]","[0.5357590913772583, 0.49434295296669006]","[0.5692656636238098, 0.4956139922142029]","[0.5936417579650879, 0.5031788349151611]","[0.5680462718009949, 0.5078603625297546]","[0.5339730978012085, 0.5070670247077942]"
"[0.4953022599220276, 0.5026089549064636]","[0.5339117646217346, 0.4958460330963135]","[0.5670448541641235, 0.496953547000885]","[0.5919662117958069, 0.5042305588722229]","[0.5666114687919617, 0.5089423656463623]","[0.5326319336891174, 0.5083064436912537]"
"[0.49639129638671875, 0.5018001794815063]","[0.5354351997375488, 0.49458402395248413]","[0.5690470337867737, 0.49565809965133667]","[0.5939649939537048, 0.5031150579452515]","[0.5681442618370056, 0.5079345703125]","[0.5339386463165283, 0.507335901260376]"
"[0.49582624435424805, 0.5015818476676941]","[0.5345726609230042, 0.4943859875202179]","[0.5680861473083496, 0.4954993426799774]","[0.5927706956863403, 0.5029398202896118]","[0.5670806169509888, 0.5076771974563599]","[0.533100962638855, 0.5070702433586121]"
"[0.49656230211257935, 0.5018551349639893]","[0.5356278419494629, 0.4945283830165863]","[0.5693404078483582, 0.49552446603775024]","[0.5944910049438477, 0.5030375719070435]","[0.5685251951217651, 0.507949709892273]","[0.534247875213623, 0.5073826909065247]"
"[0.49615976214408875, 0.5015687942504883]","[0.5351319909095764, 0.49434852600097656]","[0.5687658190727234, 0.49546316266059875]","[0.5934556722640991, 0.5029309988021851]","[0.5675734281539917, 0.5076960325241089]","[0.5334933996200562, 0.5070589780807495]"
"[0.4956146776676178, 0.5017232298851013]","[0.5345983505249023, 0.49459436535835266]","[0.56809401512146, 0.49568089842796326]","[0.5931301116943359, 0.5030698180198669]","[0.5671168565750122, 0.5078420639038086]","[0.5330330729484558, 0.5072294473648071]"
"[0.49574077129364014, 0.5019509792327881]","[0.534572958946228, 0.4951991140842438]","[0.5678794980049133, 0.49641889333724976]","[0.5924768447875977, 0.503693163394928]","[0.5667384266853333, 0.5083891749382019]","[0.5327684283256531, 0.5076432824134827]"
"[0.4961073398590088, 0.501594066619873]","[0.5352861881256104, 0.49466556310653687]","[0.5686841607093811, 0.4958024024963379]","[0.5936762094497681, 0.5031963586807251]","[0.5678039193153381, 0.5079771280288696]","[0.5336071252822876, 0.5073041319847107]"
"[0.49647265672683716, 0.501459538936615]","[0.5354781150817871, 0.49451228976249695]","[0.5687894821166992, 0.495957612991333]","[0.5929665565490723, 0.503410279750824]","[0.5670928359031677, 0.5078416466712952]","[0.5332556366920471, 0.5069388151168823]"
"[0.4957056939601898, 0.501834511756897]","[0.5346981287002563, 0.49447134137153625]","[0.5680432915687561, 0.495691180229187]","[0.5926794409751892, 0.5032682418823242]","[0.5668980479240417, 0.5080029368400574]","[0.5328142046928406, 0.5073257684707642]"
"[0.4961797297000885, 0.5017587542533875]","[0.5349488258361816, 0.49436086416244507]","[0.5681564807891846, 0.4956745505332947]","[0.5923028588294983, 0.5033038854598999]","[0.5665215849876404, 0.5078487992286682]","[0.5328971147537231, 0.5070852637290955]"
"[0.4959283769130707, 0.5024319887161255]","[0.5346359014511108, 0.4959670305252075]","[0.5675581693649292, 0.4973210096359253]","[0.5921446084976196, 0.5045202374458313]","[0.5665663480758667, 0.5088447332382202]","[0.5327222347259521, 0.5079873204231262]"
"[0.49642565846443176, 0.5031753778457642]","[0.5353886485099792, 0.49598169326782227]","[0.5686876177787781, 0.49721041321754456]","[0.5934851169586182, 0.5049356818199158]","[0.5677894353866577, 0.5096280574798584]","[0.5337741374969482, 0.5089077949523926]"
"[0.49498456716537476, 0.5024736523628235]","[0.5336346626281738, 0.49540844559669495]","[0.56670081615448, 0.4967343509197235]","[0.5910928249359131, 0.5043247938156128]","[0.5658544898033142, 0.508919894695282]","[0.5320104956626892, 0.5081526041030884]"
"[0.4982014298439026, 0.5034579634666443]","[0.5375160574913025, 0.4957348704338074]","[0.5712377429008484, 0.4967499375343323]","[0.5962053537368774, 0.504569411277771]","[0.5703233480453491, 0.5096734166145325]","[0.5359986424446106, 0.5091275572776794]"
"[0.4956826865673065, 0.5028547644615173]","[0.5344212055206299, 0.49496299028396606]","[0.5679898262023926, 0.4960341453552246]","[0.5925000905990601, 0.5037963390350342]","[0.5671175122261047, 0.5088802576065063]","[0.5331004858016968, 0.5083765387535095]"
"[0.49774956703186035, 0.5032667517662048]","[0.5364500880241394, 0.49562498927116394]","[0.5699165463447571, 0.4966762661933899]","[0.5944958925247192, 0.5042945742607117]","[0.5691372752189636, 0.509255588054657]","[0.5351625680923462, 0.508785605430603]"
"[0.4967591166496277, 0.5038094520568848]","[0.5347928404808044, 0.49794697761535645]","[0.567391574382782, 0.4988582730293274]","[0.5927584171295166, 0.5054751038551331]","[0.5671030282974243, 0.5101142525672913]","[0.5334460139274597, 0.5095418691635132]"
"[0.4966624081134796, 0.5047160983085632]","[0.5337462425231934, 0.49984046816825867]","[0.5656559467315674, 0.5008411407470703]","[0.5906922817230225, 0.5068544745445251]","[0.5656975507736206, 0.5111231803894043]","[0.5325414538383484, 0.5104784965515137]"
"[0.4980963170528412, 0.504943311214447]","[0.5350675582885742, 0.5008317828178406]","[0.5667747259140015, 0.5016149282455444]","[0.592156171798706, 0.506981372833252]","[0.5669112801551819, 0.5111971497535706]","[0.5337756276130676, 0.5105639100074768]"
"[0.49830806255340576, 0.5054818391799927]","[0.5351679921150208, 0.5019292235374451]","[0.5665331482887268, 0.5028309226036072]","[0.5919589996337891, 0.5081754922866821]","[0.5670348405838013, 0.5122039318084717]","[0.534029483795166, 0.5114883184432983]"
"[0.49782028794288635, 0.5055105686187744]","[0.534770131111145, 0.5011677145957947]","[0.5664098858833313, 0.5019407272338867]","[0.5917000770568848, 0.5075464248657227]","[0.5666927695274353, 0.511868417263031]","[0.5336707830429077, 0.5112629532814026]"
"[0.4974376857280731, 0.5057513117790222]","[0.5346031188964844, 0.5018782615661621]","[0.566175103187561, 0.5026627779006958]","[0.5916187763214111, 0.5081536769866943]","[0.5665446519851685, 0.5123935341835022]","[0.5333923697471619, 0.5117183327674866]"
"[0.49869054555892944, 0.5058645606040955]","[0.5361469984054565, 0.5024810433387756]","[0.5677184462547302, 0.503264307975769]","[0.5937169790267944, 0.5081171989440918]","[0.5680496692657471, 0.5121611952781677]","[0.5346788167953491, 0.5114827752113342]"
"[0.4992530941963196, 0.5058578252792358]","[0.5368739366531372, 0.503399670124054]","[0.5682293176651001, 0.5043901205062866]","[0.5942579507827759, 0.5090023279190063]","[0.5686163902282715, 0.5126646757125854]","[0.5351839065551758, 0.5118191242218018]"
"[0.4988781809806824, 0.5054652690887451]","[0.5366334915161133, 0.5023124814033508]","[0.568362832069397, 0.503345251083374]","[0.5941879749298096, 0.5083395838737488]","[0.5685192346572876, 0.5120540261268616]","[0.5350626707077026, 0.5112440586090088]"
"[0.49849703907966614, 0.5064122080802917]","[0.5359579920768738, 0.5035580396652222]","[0.5674539804458618, 0.5045129656791687]","[0.5935897827148438, 0.5093854069709778]","[0.5680541396141052, 0.5131281614303589]","[0.5346739292144775, 0.5123260617256165]"
"[0.49925291538238525, 0.5062886476516724]","[0.5369436740875244, 0.503369927406311]","[0.5685132741928101, 0.5042721629142761]","[0.5946344137191772, 0.5090455412864685]","[0.5689305663108826, 0.5128559470176697]","[0.5354226231575012, 0.5120776891708374]"
"[0.49906855821609497, 0.5065670013427734]","[0.5369709730148315, 0.5034059882164001]","[0.5686683654785156, 0.5043207406997681]","[0.5947816371917725, 0.5093426704406738]","[0.5690727233886719, 0.513295590877533]","[0.5354042649269104, 0.512509286403656]"
"[0.49844372272491455, 0.5063266158103943]","[0.5359086394309998, 0.5035185217857361]","[0.5672507286071777, 0.504398763179779]","[0.5932978391647339, 0.5091292262077332]","[0.5678240060806274, 0.5130129456520081]","[0.5344032049179077, 0.5122497081756592]"
"[0.5002484917640686, 0.5062159299850464]","[0.5383822917938232, 0.5036167502403259]","[0.570270836353302, 0.5043435096740723]","[0.5968787670135498, 0.5087888836860657]","[0.5706212520599365, 0.51285719871521]","[0.5366881489753723, 0.5120971202850342]"
"[0.4996299743652344, 0.5061940550804138]","[0.5377275347709656, 0.5039163827896118]","[0.5694936513900757, 0.5048862099647522]","[0.5956140160560608, 0.5093766450881958]","[0.5696688294410706, 0.5131701231002808]","[0.5358847379684448, 0.5122368931770325]"
"[0.5001777410507202, 0.5068633556365967]","[0.5379531979560852, 0.5035849213600159]","[0.5698413848876953, 0.5043463706970215]","[0.5957579612731934, 0.5092475414276123]","[0.5701354742050171, 0.5134924054145813]","[0.5364530682563782, 0.512746274471283]"
"[0.5001183748245239, 0.5069633722305298]","[0.537818193435669, 0.5044072270393372]","[0.5694476962089539, 0.5052376389503479]","[0.5954113006591797, 0.509800910949707]","[0.5699920058250427, 0.5138159990310669]","[0.5363729596138, 0.5130223631858826]"
"[0.5000753402709961, 0.5071842670440674]","[0.5380474328994751, 0.5043467879295349]","[0.5699188709259033, 0.5051220655441284]","[0.5961089134216309, 0.5098475217819214]","[0.5702734589576721, 0.514053225517273]","[0.5364658236503601, 0.5132359266281128]"
